request	SetSpec	SetName
https://acervodigital.unesp.br/oai/request	com_123456789_1	Objetos Educacionais
https://acervodigital.unesp.br/oai/request	com_123456789_2	Acervo Histórico-Cultural
https://acervodigital.unesp.br/oai/request	com_123456789_3	Objetos Científicos
https://acervodigital.unesp.br/oai/request	com_123456789_4	Documentação permanente
https://acervodigital.unesp.br/oai/request	com_123456789_468	MHAR - Museu de História e Arte Regional
https://acervodigital.unesp.br/oai/request	com_123456789_469	Programa Unesp para Desenvolvimento Sustentável e Outros Acervos de São Luiz do Paraitinga
https://acervodigital.unesp.br/oai/request	com_123456789_472	Coordenação e Avaliação do Programa
https://acervodigital.unesp.br/oai/request	com_123456789_473	Gestão do Plano Diretor Participativo
https://acervodigital.unesp.br/oai/request	com_123456789_486	Assessoria em Direito Público e Privado
https://acervodigital.unesp.br/oai/request	com_123456789_492	Estímulo ao Empreendedorismo
https://acervodigital.unesp.br/oai/request	com_123456789_498	Informações para o Planejamento da Retomada Econômica
https://acervodigital.unesp.br/oai/request	com_123456789_504	Memorial da Reconstrução e das Ações para o Desenvolvimento de SLP
https://acervodigital.unesp.br/oai/request	com_123456789_510	Novas Formas de Habitar
https://acervodigital.unesp.br/oai/request	com_123456789_518	Perenização das Estradas Rurais do Município
https://acervodigital.unesp.br/oai/request	com_123456789_525	Sistema de Informação
https://acervodigital.unesp.br/oai/request	com_123456789_531	Soluções Hidráulicas para a Proteção das Áreas de Riscos
https://acervodigital.unesp.br/oai/request	com_123456789_539	Tecnologia Construtiva Industrializada em Madeira
https://acervodigital.unesp.br/oai/request	com_123456789_550	Outros Acervos
https://acervodigital.unesp.br/oai/request	com_123456789_25954	Comunicação e Imprensa
https://acervodigital.unesp.br/oai/request	com_123456789_38866	TV Unesp Assis
https://acervodigital.unesp.br/oai/request	com_123456789_47387	Universidade do Livro
https://acervodigital.unesp.br/oai/request	com_123456789_65377	NEaD
https://acervodigital.unesp.br/oai/request	com_123456789_65797	Biblioteca do Instituto de Artes - Digital - bi@Unesp
https://acervodigital.unesp.br/oai/request	com_unesp_141287	Portfólio
https://acervodigital.unesp.br/oai/request	com_unesp_179663	ARTES CÊNICAS
https://acervodigital.unesp.br/oai/request	com_unesp_179664	Bob souza
https://acervodigital.unesp.br/oai/request	com_unesp_179666	Programas de Espetáculos
https://acervodigital.unesp.br/oai/request	com_unesp_252224	Faculdade de Medicina de Botucatu - FMB
https://acervodigital.unesp.br/oai/request	com_unesp_252225	Centro de Memória da FMB/Unesp
https://acervodigital.unesp.br/oai/request	com_unesp_252233	Núcleo de Educação a Distância e Tecnologias da Informação em Saúde - NEAD.TIS
https://acervodigital.unesp.br/oai/request	com_unesp_252238	Assessoria de Comunicação e Imprensa - ACI
https://acervodigital.unesp.br/oai/request	com_unesp_252372	Publicações NEaD
https://acervodigital.unesp.br/oai/request	com_unesp_252373	Revista InFor
https://acervodigital.unesp.br/oai/request	com_unesp_325909	Cursos NEaD
https://acervodigital.unesp.br/oai/request	com_unesp_337597	ARTES VISUAIS
https://acervodigital.unesp.br/oai/request	com_unesp_337598	MÚSICA
https://acervodigital.unesp.br/oai/request	com_unesp_337616	História da Arte
https://acervodigital.unesp.br/oai/request	com_unesp_337623	Material Didático
https://acervodigital.unesp.br/oai/request	com_unesp_337629	Oficinas
https://acervodigital.unesp.br/oai/request	com_unesp_337633	Material Didático
https://acervodigital.unesp.br/oai/request	com_unesp_337634	Produção Artística
https://acervodigital.unesp.br/oai/request	com_unesp_337635	Produção Científica
https://acervodigital.unesp.br/oai/request	com_unesp_337636	Oficinas
https://acervodigital.unesp.br/oai/request	com_unesp_337639	Áudio e Vídeo
https://acervodigital.unesp.br/oai/request	com_unesp_337642	Material Didático
https://acervodigital.unesp.br/oai/request	com_unesp_337645	Produção Artística
https://acervodigital.unesp.br/oai/request	com_unesp_337651	Oficinas
https://acervodigital.unesp.br/oai/request	com_unesp_337732	Redefor Educação Especial e Inclusiva
https://acervodigital.unesp.br/oai/request	com_unesp_337918	Instituto Benjamin Constant - IBC
https://acervodigital.unesp.br/oai/request	col_123456789_6	Áudios - OE
https://acervodigital.unesp.br/oai/request	col_123456789_7	Vídeos - OE
https://acervodigital.unesp.br/oai/request	col_123456789_8	Imagens - OE
https://acervodigital.unesp.br/oai/request	col_123456789_9	Softwares Educacionais - OE
https://acervodigital.unesp.br/oai/request	col_123456789_10	Mapas - OE
https://acervodigital.unesp.br/oai/request	col_123456789_11	Textos - OE
https://acervodigital.unesp.br/oai/request	col_123456789_12	Animações / Simulações - OE
https://acervodigital.unesp.br/oai/request	col_123456789_13	Experimentos práticos
https://acervodigital.unesp.br/oai/request	col_123456789_474	Documentação audiovisual
https://acervodigital.unesp.br/oai/request	col_123456789_475	Documentação iconográfica
https://acervodigital.unesp.br/oai/request	col_123456789_476	Documentação multimídia
https://acervodigital.unesp.br/oai/request	col_123456789_477	Documentação sonora
https://acervodigital.unesp.br/oai/request	col_123456789_478	Documentação textual
https://acervodigital.unesp.br/oai/request	col_123456789_480	Documentação audiovisual
https://acervodigital.unesp.br/oai/request	col_123456789_481	Documentação iconográfica
https://acervodigital.unesp.br/oai/request	col_123456789_482	Documentação multimídia
https://acervodigital.unesp.br/oai/request	col_123456789_483	Documentação sonora
https://acervodigital.unesp.br/oai/request	col_123456789_484	Documentação textual
https://acervodigital.unesp.br/oai/request	col_123456789_485	Projetos e desenhos técnicos
https://acervodigital.unesp.br/oai/request	col_123456789_487	Documentação audiovisual
https://acervodigital.unesp.br/oai/request	col_123456789_488	Documentação iconográfica
https://acervodigital.unesp.br/oai/request	col_123456789_489	Documentação multimídia
https://acervodigital.unesp.br/oai/request	col_123456789_490	Documentação sonora
https://acervodigital.unesp.br/oai/request	col_123456789_491	Documentação textual
https://acervodigital.unesp.br/oai/request	col_123456789_493	Documentação audiovisual
https://acervodigital.unesp.br/oai/request	col_123456789_494	Documentação iconográfica
https://acervodigital.unesp.br/oai/request	col_123456789_495	Documentação multimídia
https://acervodigital.unesp.br/oai/request	col_123456789_496	Documentação sonora
https://acervodigital.unesp.br/oai/request	col_123456789_497	Documentação textual
https://acervodigital.unesp.br/oai/request	col_123456789_499	Documentação audiovisual
https://acervodigital.unesp.br/oai/request	col_123456789_500	Documentação iconográfica
https://acervodigital.unesp.br/oai/request	col_123456789_501	Documentação multimídia
https://acervodigital.unesp.br/oai/request	col_123456789_502	Documentação sonora
https://acervodigital.unesp.br/oai/request	col_123456789_503	Documentação textual
https://acervodigital.unesp.br/oai/request	col_123456789_505	Documentação audiovisual
https://acervodigital.unesp.br/oai/request	col_123456789_506	Documentação iconográfica
https://acervodigital.unesp.br/oai/request	col_123456789_507	Documentação multimídia
https://acervodigital.unesp.br/oai/request	col_123456789_508	Documentação sonora
https://acervodigital.unesp.br/oai/request	col_123456789_509	Documentação textual
https://acervodigital.unesp.br/oai/request	col_123456789_511	Documentação audiovisual
https://acervodigital.unesp.br/oai/request	col_123456789_512	Documentação iconográfica
https://acervodigital.unesp.br/oai/request	col_123456789_513	Documentação multimídia
https://acervodigital.unesp.br/oai/request	col_123456789_514	Documentação sonora
https://acervodigital.unesp.br/oai/request	col_123456789_515	Documentação textual
https://acervodigital.unesp.br/oai/request	col_123456789_519	Documentação audiovisual
https://acervodigital.unesp.br/oai/request	col_123456789_520	Documentação iconográfica
https://acervodigital.unesp.br/oai/request	col_123456789_521	Documentação multimídia
https://acervodigital.unesp.br/oai/request	col_123456789_522	Documentação sonora
https://acervodigital.unesp.br/oai/request	col_123456789_523	Documentação textual
https://acervodigital.unesp.br/oai/request	col_123456789_524	Projetos e desenhos técnicos
https://acervodigital.unesp.br/oai/request	col_123456789_526	Documentação audiovisual
http://repositorios.inmetro.gov.br/oai/request	hdl_10926_1812	AC | Acompanhamento de Mercado
http://repositorios.inmetro.gov.br/oai/request	hdl_10926_1264	AC | Apresentações em Eventos
http://repositorios.inmetro.gov.br/oai/request	hdl_10926_1814	AC | Educação e Orientação para o Consumo
http://repositorios.inmetro.gov.br/oai/request	hdl_10926_840	AC | O que é Avaliação da Conformidade?
http://repositorios.inmetro.gov.br/oai/request	hdl_10926_1815	AC | Prospecção em Avaliação da Conformidade
http://repositorios.inmetro.gov.br/oai/request	hdl_10926_1816	AC | Regulamentação de Produtos, Serviços e Pessoas
http://repositorios.inmetro.gov.br/oai/request	hdl_10926_1265	AC | Teses e Dissertações
http://repositorios.inmetro.gov.br/oai/request	hdl_10926_420	CAINT | Cooperação Técnica Internacional
http://repositorios.inmetro.gov.br/oai/request	hdl_10926_421	CAINT | Negociações Regionais
http://repositorios.inmetro.gov.br/oai/request	hdl_10926_422	CAINT | Superação de Barreiras Técnicas
http://repositorios.inmetro.gov.br/oai/request	hdl_10926_1081	CAINT | Teses e Dissertações
http://repositorios.inmetro.gov.br/oai/request	hdl_10926_395	Capacitação em Metrologia
http://repositorios.inmetro.gov.br/oai/request	hdl_10926_376	CGCRE | Acreditação de Laboratórios
http://repositorios.inmetro.gov.br/oai/request	hdl_10926_377	CGCRE | Acreditação de Organismos de Certificação
http://repositorios.inmetro.gov.br/oai/request	hdl_10926_378	CGCRE | Acreditação de Organismos de Inspeção
http://repositorios.inmetro.gov.br/oai/request	hdl_10926_1823	CGCRE | Auditoria da Qualidade
http://repositorios.inmetro.gov.br/oai/request	hdl_10926_1900	CGCRE | Consolidação e Difusão do Conhecimento
http://repositorios.inmetro.gov.br/oai/request	hdl_10926_1082	CGCRE | Teses e Dissertações
http://repositorios.inmetro.gov.br/oai/request	hdl_10926_389	CORED |  Rede Brasileira de Metrologia Legal e Qualidade
http://repositorios.inmetro.gov.br/oai/request	hdl_10926_1904	CORED | Teses e Dissertações
http://repositorios.inmetro.gov.br/oai/request	hdl_10926_138	Desenvolvimento e Regulamentação Metrológica
http://repositorios.inmetro.gov.br/oai/request	hdl_10926_1478	DIAVI | Artigos publicados em periódicos internacionais
http://repositorios.inmetro.gov.br/oai/request	hdl_10926_1476	DIAVI | Artigos publicados em periódicos nacionais
http://repositorios.inmetro.gov.br/oai/request	hdl_10926_1657	DIAVI | Relatório técnico
http://repositorios.inmetro.gov.br/oai/request	hdl_10926_1513	DIAVI | Teses e Dissertações
http://repositorios.inmetro.gov.br/oai/request	hdl_10926_1477	DIAVI | Trabalhos apresentados em eventos
http://repositorios.inmetro.gov.br/oai/request	hdl_10926_1482	DIELE | Artigos publicados em periódicos internacionais
http://repositorios.inmetro.gov.br/oai/request	hdl_10926_1481	DIELE | Artigos publicados em periódicos nacionais
http://repositorios.inmetro.gov.br/oai/request	hdl_10926_1622	DIELE | Capítulo de livro
http://repositorios.inmetro.gov.br/oai/request	hdl_10926_1516	DIELE | Teses e Dissertações
http://repositorios.inmetro.gov.br/oai/request	hdl_10926_1480	DIELE | Trabalhos apresentados em eventos
http://repositorios.inmetro.gov.br/oai/request	hdl_10926_1508	DIMAT | Artigos publicados em periódicos internacionais
http://repositorios.inmetro.gov.br/oai/request	hdl_10926_1510	DIMAT | Artigos publicados em periódicos nacionais
http://repositorios.inmetro.gov.br/oai/request	hdl_10926_1692	DIMAT | Relatório Técnico
http://repositorios.inmetro.gov.br/oai/request	hdl_10926_1514	DIMAT | Teses e Dissertações
http://repositorios.inmetro.gov.br/oai/request	hdl_10926_1509	DIMAT | Trabalhos apresentados em eventos
http://repositorios.inmetro.gov.br/oai/request	hdl_10926_1452	DIMAV | Artigos publicados em periódicos internacionais
http://repositorios.inmetro.gov.br/oai/request	hdl_10926_1451	DIMAV | Artigos publicados em periódicos nacionais
http://repositorios.inmetro.gov.br/oai/request	hdl_10926_1525	DIMAV | Livros e capítulos de livros
http://repositorios.inmetro.gov.br/oai/request	hdl_10926_1990	DIMAV |Teses e Dissertações
http://repositorios.inmetro.gov.br/oai/request	hdl_10926_1453	DIMAV | Trabalhos apresentados em eventos
http://repositorios.inmetro.gov.br/oai/request	hdl_10926_1500	DIMEC | Artigos em periódicos nacionais
http://repositorios.inmetro.gov.br/oai/request	hdl_10926_1501	DIMEC | Artigos publicados em periódicos internacionais
http://repositorios.inmetro.gov.br/oai/request	hdl_10926_1518	DIMEC | Teses e Dissertações
http://repositorios.inmetro.gov.br/oai/request	hdl_10926_1502	DIMEC | Trabalhos apresentados em eventos
http://repositorios.inmetro.gov.br/oai/request	hdl_10926_1484	DINAM | Artigos publicados em periódicos internacionais
http://repositorios.inmetro.gov.br/oai/request	hdl_10926_1485	DINAM | Artigos publicados em periódicos nacionais
http://repositorios.inmetro.gov.br/oai/request	hdl_10926_1519	DINAM | Teses e Dissertações
http://repositorios.inmetro.gov.br/oai/request	hdl_10926_1486	DINAM | Trabalho apresentado em evento
http://repositorios.inmetro.gov.br/oai/request	hdl_10926_1504	DIOPT | Artigos publicados em periódicos internacionais
http://repositorios.inmetro.gov.br/oai/request	hdl_10926_1505	DIOPT | Artigos publicados em periódicos nacionais
http://repositorios.inmetro.gov.br/oai/request	hdl_10926_1530	DIOPT | Relatórios técnicos
http://repositorios.inmetro.gov.br/oai/request	hdl_10926_1522	DIOPT | Teses e Dissertações
http://repositorios.inmetro.gov.br/oai/request	hdl_10926_1506	DIOPT | Trabalhos apresentados em eventos
http://repositorios.inmetro.gov.br/oai/request	hdl_10926_998	DIRAF | Meio Ambiente e Sustentabilidade
http://repositorios.inmetro.gov.br/oai/request	hdl_10926_898	DITEC | Avaliação de Impacto
http://repositorios.inmetro.gov.br/oai/request	hdl_10926_899	DITEC | Cenários Tecnológicos
http://repositorios.inmetro.gov.br/oai/request	hdl_10926_900	DITEC | Incubadora de Projetos Tecnológicos e Empresas
http://repositorios.inmetro.gov.br/oai/request	hdl_10926_901	DITEC | Parque Tecnológico
http://repositorios.inmetro.gov.br/oai/request	hdl_10926_902	DITEC | Propriedade Intelectual
http://repositorios.inmetro.gov.br/oai/request	hdl_10926_903	DITEC | Transferência de Tecnologia
http://repositorios.inmetro.gov.br/oai/request	hdl_10926_1471	DITEL | Artigos publicados em periódicos internacionais
http://repositorios.inmetro.gov.br/oai/request	hdl_10926_1470	DITEL | Artigos publicados em periódicos nacionais
http://repositorios.inmetro.gov.br/oai/request	hdl_10926_1515	DITEL | Teses e Dissertações
http://repositorios.inmetro.gov.br/oai/request	hdl_10926_1472	DITEL | Trabalhos apresentados em eventos
http://repositorios.inmetro.gov.br/oai/request	hdl_10926_1488	DITER | Artigos publicados em periódicos internacionais
http://repositorios.inmetro.gov.br/oai/request	hdl_10926_1489	DITER | Artigos publicados em periódicos nacionais
http://repositorios.inmetro.gov.br/oai/request	hdl_10926_1532	DITER | Relatórios técnicos
http://repositorios.inmetro.gov.br/oai/request	hdl_10926_1523	DITER | Teses e Dissertações
http://repositorios.inmetro.gov.br/oai/request	hdl_10926_1490	DITER | Trabalhos apresentados em eventos
http://repositorios.inmetro.gov.br/oai/request	hdl_10926_342	Documentos históricos
http://repositorios.inmetro.gov.br/oai/request	hdl_10926_555	DPLAD | Desenvolvimento de Recursos Humanos e Saúde Ocupacional
http://repositorios.inmetro.gov.br/oai/request	hdl_10926_553	DPLAD | Gestão Pública
http://repositorios.inmetro.gov.br/oai/request	hdl_10926_554	DPLAD | Tecnologia da Informação
http://repositorios.inmetro.gov.br/oai/request	hdl_10926_1496	DQUIM | Artigos publicados em periódicos internacionais
http://repositorios.inmetro.gov.br/oai/request	hdl_10926_1497	DQUIM | Artigos publicados em periódicos nacionais
http://repositorios.inmetro.gov.br/oai/request	hdl_10926_1529	DQUIM | Livros e capítulos de livros
http://repositorios.inmetro.gov.br/oai/request	hdl_10926_1531	DQUIM | Relatórios técnicos
http://repositorios.inmetro.gov.br/oai/request	hdl_10926_1521	DQUIM | Teses e Dissertações
http://repositorios.inmetro.gov.br/oai/request	hdl_10926_1498	DQUIM | Trabalhos apresentados em eventos
http://repositorios.inmetro.gov.br/oai/request	hdl_10926_432	Educação e Metrologia
http://repositorios.inmetro.gov.br/oai/request	hdl_10926_1398	Ensaios de Proficiência - EP | Relatórios
http://repositorios.inmetro.gov.br/oai/request	hdl_10926_971	Inauguração do Acervo Digital
http://repositorios.inmetro.gov.br/oai/request	hdl_10926_287	Instrumentos de Medição de Comprimento e Força
http://repositorios.inmetro.gov.br/oai/request	hdl_10926_282	Instrumentos de Medição de Fluídos
http://repositorios.inmetro.gov.br/oai/request	hdl_10926_139	Instrumentos de Medição de Massa
http://repositorios.inmetro.gov.br/oai/request	hdl_10926_288	Instrumentos de Medição no âmbito da Eletroeletrônica
http://repositorios.inmetro.gov.br/oai/request	hdl_10926_289	Instrumentos de Medição no âmbito da Físico-Química
http://repositorios.inmetro.gov.br/oai/request	hdl_10926_283	Instrumentos de Medição no âmbito da Saúde e Meio Ambiente
http://repositorios.inmetro.gov.br/oai/request	hdl_10926_817	Jornais
http://repositorios.inmetro.gov.br/oai/request	hdl_10926_140	Mercadorias Pré-medidas
http://repositorios.inmetro.gov.br/oai/request	hdl_10926_219	Metrologia Brasileira
http://repositorios.inmetro.gov.br/oai/request	hdl_10926_1017	Na Medida - 2006
http://repositorios.inmetro.gov.br/oai/request	hdl_10926_1016	Na Medida - 2007
http://repositorios.inmetro.gov.br/oai/request	hdl_10926_1008	Na Medida - 2008
http://repositorios.inmetro.gov.br/oai/request	hdl_10926_1007	Na Medida - 2009
http://repositorios.inmetro.gov.br/oai/request	hdl_10926_1006	Na Medida - 2010
http://repositorios.inmetro.gov.br/oai/request	hdl_10926_982	Na Medida - 2011
http://repositorios.inmetro.gov.br/oai/request	hdl_10926_1433	Na Medida - 2012
http://repositorios.inmetro.gov.br/oai/request	hdl_10926_1906	Objeto Tridimensional
http://repositorios.inmetro.gov.br/oai/request	hdl_10926_392	Processos Educacionais
http://repositorios.inmetro.gov.br/oai/request	hdl_10926_999	Relatório de Atividades | Regulamentos Administrativos
http://repositorios.inmetro.gov.br/oai/request	hdl_10926_818	Revistas
http://repositorios.inmetro.gov.br/oai/request	hdl_10926_1362	Tecnologias Educacionais para a difusão da Metrologia e da Avaliação da Conformidade
http://repositorios.inmetro.gov.br/oai/request	hdl_10926_298	Acervo Fotográfico
http://repositorios.inmetro.gov.br/oai/request	hdl_10926_69	Acreditação
http://repositorios.inmetro.gov.br/oai/request	hdl_10926_165	Articulação Internacional
http://repositorios.inmetro.gov.br/oai/request	hdl_10926_52	Avaliação da Conformidade
http://repositorios.inmetro.gov.br/oai/request	hdl_10926_359	Educação em  Metrologia e Avaliação da Conformidade
http://repositorios.inmetro.gov.br/oai/request	hdl_10926_8	Gestão Corporativa
http://repositorios.inmetro.gov.br/oai/request	hdl_10926_159	História do Inmetro
http://repositorios.inmetro.gov.br/oai/request	hdl_10926_70	Inovação Tecnológica
http://repositorios.inmetro.gov.br/oai/request	hdl_10926_816	Materias publicadas sobre o Inmetro
http://repositorios.inmetro.gov.br/oai/request	hdl_10926_73	Memória Institucional
http://repositorios.inmetro.gov.br/oai/request	hdl_10926_3	Metrologia
http://repositorios.inmetro.gov.br/oai/request	hdl_10926_1475	Metrologia Acústica e Vibrações
http://repositorios.inmetro.gov.br/oai/request	hdl_10926_499	Metrologia Aplicada à Biologia
http://repositorios.inmetro.gov.br/oai/request	hdl_10926_67	Metrologia Científica e Industrial
http://repositorios.inmetro.gov.br/oai/request	hdl_10926_1507	Metrologia de Materiais
http://repositorios.inmetro.gov.br/oai/request	hdl_10926_1469	Metrologia de Tecnologia da Informação e Comunicações
http://repositorios.inmetro.gov.br/oai/request	hdl_10926_1479	Metrologia Elétrica
http://repositorios.inmetro.gov.br/oai/request	hdl_10926_1483	Metrologia em Dinâmica de Fluídos
http://repositorios.inmetro.gov.br/oai/request	hdl_10926_57	Metrologia Legal
http://repositorios.inmetro.gov.br/oai/request	hdl_10926_1499	Metrologia Mecânica
http://repositorios.inmetro.gov.br/oai/request	hdl_10926_1503	Metrologia Óptica
http://repositorios.inmetro.gov.br/oai/request	hdl_10926_1495	Metrologia Química
http://repositorios.inmetro.gov.br/oai/request	hdl_10926_1487	Metrologia Térmica
http://repositorios.inmetro.gov.br/oai/request	hdl_10926_1905	Museu
http://repositorios.inmetro.gov.br/oai/request	hdl_10926_981	Na Medida  - Jornal Interno
http://repositorios.inmetro.gov.br/oai/request	hdl_10926_969	Sobre o Acervo Digital | Documentação
http://dspace.mackenzie.br/oai/request	com_10899_1	Faculdade de Computação e Informática (FCI)
http://dspace.mackenzie.br/oai/request	com_10899_2	Trabalho de Conclusão de Curso (TCC)
http://dspace.mackenzie.br/oai/request	com_10899_7	Trabalhos de Conclusão de Curso de Especialização (Monografia)
http://dspace.mackenzie.br/oai/request	com_10899_12	Artigos de Periódicos
http://dspace.mackenzie.br/oai/request	com_10899_17	Trabalhos Apresentados em Congressos
http://dspace.mackenzie.br/oai/request	com_10899_22	Reitoria da Universidade Presbiteriana Mackenzie
http://dspace.mackenzie.br/oai/request	com_10899_24	Chancelaria do Instituto Presbiteriano Mackenzie
http://dspace.mackenzie.br/oai/request	com_10899_26	Decanatos
http://dspace.mackenzie.br/oai/request	com_10899_28	Decanato de Extensão
http://dspace.mackenzie.br/oai/request	com_10899_31	Biblioteca George Alexander
http://dspace.mackenzie.br/oai/request	com_10899_32	Centro de Ciências Biológicas e da Saúde (CCBS)
http://dspace.mackenzie.br/oai/request	com_10899_33	Centro de Educação, Filosofia e Teologia (CEFT)
http://dspace.mackenzie.br/oai/request	com_10899_34	Centro de Comunicação e Letras (CCL)
http://dspace.mackenzie.br/oai/request	com_10899_35	Centro de Ciências Sociais e Aplicadas (CCSA)
http://dspace.mackenzie.br/oai/request	com_10899_36	Escola de Engenharia Mackenzie (EE)
http://dspace.mackenzie.br/oai/request	com_10899_37	Faculdade de Arquitetura e Urbanismo (FAU)
http://dspace.mackenzie.br/oai/request	com_10899_38	Faculdade de Direito
http://dspace.mackenzie.br/oai/request	com_10899_39	Centro Presbiteriano de Pós-Graduação Andrew Jumper (CPAJ)
http://dspace.mackenzie.br/oai/request	com_10899_40	Centro de Rádio e TV Mackenzie (CRT)
http://dspace.mackenzie.br/oai/request	com_10899_41	Editora Universitária
http://dspace.mackenzie.br/oai/request	com_10899_42	Fundo Mackenzie de Pesquisa
http://dspace.mackenzie.br/oai/request	com_10899_44	Relatórios de projetos
http://dspace.mackenzie.br/oai/request	com_10899_47	Trabalho de Conclusão de Curso (TCC)
http://dspace.mackenzie.br/oai/request	com_10899_55	Trabalhos de Conclusão de Curso de Especialização (Monografia)
http://dspace.mackenzie.br/oai/request	com_10899_65	Teses
http://dspace.mackenzie.br/oai/request	com_10899_67	Artigos de Periódicos
http://dspace.mackenzie.br/oai/request	com_10899_75	Trabalhos Apresentados em Congressos
http://dspace.mackenzie.br/oai/request	com_10899_86	Trabalho de Conclusão de Curso (TCC)
http://dspace.mackenzie.br/oai/request	com_10899_87	Trabalhos de Conclusão de Curso de Especialização (Monografia)
http://dspace.mackenzie.br/oai/request	com_10899_88	Dissertações
http://dspace.mackenzie.br/oai/request	com_10899_89	Teses
http://dspace.mackenzie.br/oai/request	com_10899_90	Artigos de Periódicos
http://dspace.mackenzie.br/oai/request	com_10899_91	Trabalhos Apresentados em Congressos
http://dspace.mackenzie.br/oai/request	com_10899_116	Trabalho de Conclusão de Curso (TCC)
http://dspace.mackenzie.br/oai/request	com_10899_117	Trabalhos de Conclusão de Curso de Especialização (Monografia)
http://dspace.mackenzie.br/oai/request	com_10899_118	Dissertações
http://dspace.mackenzie.br/oai/request	com_10899_119	Teses
http://dspace.mackenzie.br/oai/request	com_10899_120	Artigos de Periódicos
http://dspace.mackenzie.br/oai/request	com_10899_121	Trabalhos Apresentados em Congressos
http://dspace.mackenzie.br/oai/request	com_10899_251	Artigos de Periódicos
http://dspace.mackenzie.br/oai/request	com_10899_252	Dissertações
http://dspace.mackenzie.br/oai/request	com_10899_253	Teses
http://dspace.mackenzie.br/oai/request	com_10899_254	Trabalhos de Conclusão de Curso (TCC)
http://dspace.mackenzie.br/oai/request	com_10899_255	Trabalhos Apresentados em Congressos
http://dspace.mackenzie.br/oai/request	com_10899_256	Trabalhos de Conclusão de Curso de Especialização (Monografia)
http://dspace.mackenzie.br/oai/request	com_10899_352	Artigos de Periódicos
http://dspace.mackenzie.br/oai/request	com_10899_353	Dissertações
http://dspace.mackenzie.br/oai/request	com_10899_354	Teses
http://dspace.mackenzie.br/oai/request	com_10899_355	Trabalhos de Conclusão de Curso (TCC)
http://dspace.mackenzie.br/oai/request	com_10899_357	Trabalhos Apresentados em Congressos
http://dspace.mackenzie.br/oai/request	com_10899_358	Trabalhos de Conclusão de Curso de Especialização (Monografia)
http://dspace.mackenzie.br/oai/request	com_10899_3653	Artigos de Periódicos
http://dspace.mackenzie.br/oai/request	com_10899_3654	Dissertações
http://dspace.mackenzie.br/oai/request	com_10899_3655	Teses
http://dspace.mackenzie.br/oai/request	com_10899_3656	Trabalhos Apresentados em Congressos
http://dspace.mackenzie.br/oai/request	com_10899_3657	Trabalhos de Conclusão de Curso de Especialização (Monografia)
http://dspace.mackenzie.br/oai/request	com_10899_3658	Trabalhos de Conclusão de Curso (TCC)
http://dspace.mackenzie.br/oai/request	com_10899_3659	Artigos de Periódicos
http://dspace.mackenzie.br/oai/request	com_10899_3660	Dissertações
http://dspace.mackenzie.br/oai/request	com_10899_3661	Teses
http://dspace.mackenzie.br/oai/request	com_10899_3662	Trabalhos Apresentados em Congressos
http://dspace.mackenzie.br/oai/request	com_10899_3663	Trabalhos de Conclusão de Curso (TCC)
http://dspace.mackenzie.br/oai/request	com_10899_3664	Trabalhos de Conclusão de Curso de Especialização (Monografia)
http://dspace.mackenzie.br/oai/request	com_10899_3683	Dissertações
http://dspace.mackenzie.br/oai/request	com_10899_3684	Teses
http://dspace.mackenzie.br/oai/request	com_10899_3685	Artigos de Periódicos
http://dspace.mackenzie.br/oai/request	com_10899_3686	Dissertações
http://dspace.mackenzie.br/oai/request	com_10899_3687	Teses
http://dspace.mackenzie.br/oai/request	com_10899_3688	Trabalhos de Conclusão de Curso (TCC)
http://dspace.mackenzie.br/oai/request	com_10899_3689	Trabalhos Apresentados em Congressos
http://dspace.mackenzie.br/oai/request	com_10899_3690	Trabalhos de Conclusão de Curso de Especialização (Monografia)
http://dspace.mackenzie.br/oai/request	com_10899_11599	Centro de Rádio Astronomia e Astrofísica Mackenzie (CRAAM)
http://dspace.mackenzie.br/oai/request	com_10899_11600	Artigos de Periódicos
http://dspace.mackenzie.br/oai/request	com_10899_11602	Dissertações
http://dspace.mackenzie.br/oai/request	com_10899_11604	Teses
http://dspace.mackenzie.br/oai/request	com_10899_11606	Trabalho de Conclusão de Curso (TCC)
http://dspace.mackenzie.br/oai/request	com_10899_11608	Trabalhos Apresentados em Congressos
http://dspace.mackenzie.br/oai/request	com_10899_11610	Trabalhos de Conclusão de Curso de Especialização (Monografia)
http://dspace.mackenzie.br/oai/request	com_10899_13200	Dissertações
http://dspace.mackenzie.br/oai/request	com_10899_14401	Registros Adelpha
http://dspace.mackenzie.br/oai/request	com_10899_14726	Editora Revistas Mackenzie
http://dspace.mackenzie.br/oai/request	col_10899_3	Ciência da Computação - TCC - FCI Higienópolis
http://dspace.mackenzie.br/oai/request	col_10899_4	Matemática - TCC - FCI Higienópolis
http://dspace.mackenzie.br/oai/request	col_10899_5	Sistemas de Informação - TCC - FCI Higienópolis
http://dspace.mackenzie.br/oai/request	col_10899_6	Tecnologia em Análise e Desenvolvimento de Sistemas - TCC - FCI Higienópolis
http://dspace.mackenzie.br/oai/request	col_10899_8	Computação Forense - Monografia - FCI Higienópolis
http://dspace.mackenzie.br/oai/request	col_10899_9	Governança de TI - Monografia - FCI Higienópolis
http://dspace.mackenzie.br/oai/request	col_10899_10	Projeto e Desenvolvimento de Sistemas - Monografia - FCI Higienópolis
